Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
11:25:35:29.888,61,0.0000000000,0.3432057202,0.0592138506,0.0000000000,0.0000000000,0.0273164026,0.7072238922,0.0000000000,0.3430508077,0.0604558289,0.0000000000,0.0000000000,0.0273205731,0.7073704600,0.1145566851,0.0053207083,0.0000000000,0.7570667267,0.1122877523,0.2098251581,0.1079638749,0.0108661624,0.0000000000,0.0000000000,0.0000000000,0.0719491467,0.0361128673,0.0542746410,0.0526124537,0.4266486168,0.4303441644,0.0351741798,0.0240559448,0.0537406355,0.0417449959,0.0154969497,0.0159874558,0.4486040175,0.4377800524,0.0988919362,0.0992929488,0.0000000000,0.0000000000,0.5069536567,0.4787781537,0.4787966311,0.0085751005,0.0544833727,0.0638278425,0.1268716305,0.1207685992,0.0000000002,0.0679926872,0.0515170433,0.0012059669,-0.0361220911,0.2096966952,-0.0076858746,0.0353793129,0.2097857147,0.0075311936
11:25:35:30.888,61,0.1150008962,0.3158099055,0.0528827794,0.0000000000,0.0000000000,0.0273889434,0.4543161690,0.1149697974,0.3155714273,0.0666756853,0.0000000000,0.0000000000,0.0273940358,0.4546296299,0.1241079494,0.0050428682,0.0000000000,0.7391018867,0.1127330363,0.2210710496,0.1158152074,0.0099240458,0.0000000000,0.0000000000,0.0000000000,0.0710177645,0.0357082151,0.0543388799,0.0529874377,0.4201450944,0.4281854033,0.0346700177,0.0237307344,0.0539737046,0.0419192724,0.0162988491,0.0163991582,0.5015872121,0.4991044998,0.1215360463,0.1244452894,0.0000000000,0.0000000000,0.4256502390,0.4012572765,0.4014292955,0.0086882105,0.0543397702,0.0638626516,0.1357977688,0.1434499472,0.0000000002,0.0660554469,0.0536620133,0.0012093085,-0.0399750136,0.1929277182,-0.0078071831,0.0317047760,0.1930155307,0.0061955410
11:25:35:31.891,61,0.2646602392,0.3682624698,0.0352420956,0.0000000000,0.0000000000,0.0275775362,0.0808437765,0.2646426558,0.3677249551,0.0843728110,0.0000000000,0.0000000000,0.0275832713,0.0812906921,0.1317465603,0.0044361968,0.0000000000,0.7168422341,0.1129118279,0.2246157080,0.1222996935,0.0089956941,0.0000000000,0.0000000000,0.0000000000,0.0625780150,0.0297303144,0.0545624159,0.0535386838,0.3941514492,0.3979528546,0.0340490006,0.0234209802,0.0541738234,0.0421317630,0.0174034666,0.0169332065,0.5156664848,0.5156522989,0.1398768425,0.1430044323,0.0000000000,0.0000000000,0.3736116588,0.3437759876,0.3439942002,0.0087935990,0.0544356965,0.0641077086,0.1570539623,0.1660929024,0.0000000002,0.0621605478,0.0568777770,0.0025998582,-0.0502444357,0.2249191105,-0.0114900963,0.0209856518,0.2250091285,0.0048029120
11:25:35:32.892,61,0.4892364442,0.5001624227,0.0331003554,0.0000000000,0.0000000000,0.0279788785,0.0000000000,0.4883674979,0.4994558692,0.0860390067,0.0000000000,0.0000000000,0.0279850494,0.0000000000,0.1524827778,0.0035598953,0.0000000000,0.7044836879,0.1127877980,0.2248755991,0.1262648255,0.0080589205,0.0000000000,0.0000000000,0.0025247037,0.0116343265,0.0000000000,0.0558299348,0.0570245013,0.3754642606,0.3806398213,0.0334314518,0.0232323147,0.0545316339,0.0425160192,0.0206964519,0.0186986607,0.5226463079,0.5244016647,0.1504576057,0.1566926539,0.0000000000,0.0000000000,0.3593352735,0.3209978342,0.3211690187,0.0088886730,0.0558546521,0.0679489225,0.1882214546,0.1963648200,0.0000000002,0.0524501763,0.0595677122,0.0055186334,-0.0501288511,0.3054963946,-0.0158011448,0.0192833003,0.3055904806,0.0060828971
11:25:35:33.893,61,0.5557742715,0.5325340033,0.0379595198,0.0000000000,0.0000000000,0.0284057539,0.0000000000,0.5547740459,0.5319080353,0.0808377489,0.0000000000,0.0000000000,0.0284122899,0.0000000000,0.1608000547,0.0027723252,0.0000000000,0.6989406347,0.1124716550,0.2210006416,0.1284964234,0.0073421565,0.0000000000,0.0018810020,0.0131966993,0.0000000000,0.0000000000,0.0568471663,0.0592794679,0.3686295152,0.3738760352,0.0328536816,0.0230059791,0.0550631247,0.0430762880,0.0230941754,0.0202810988,0.5247151256,0.5284999013,0.1592907906,0.1654694378,0.0000000000,0.0000000000,0.3811550140,0.3150333762,0.3151497245,0.0089656841,0.0576169752,0.0711723864,0.1993044615,0.2075550258,0.0000000015,0.0524501763,0.0595677122,0.0055186334,-0.0467951708,0.3252933323,-0.0157757457,0.0219717994,0.3253879249,0.0074121081
11:25:35:34.896,61,0.5546811223,0.5350043178,0.0434741676,0.0000000000,0.0000000000,0.0289657321,0.0000000000,0.5542313457,0.5344985723,0.0752934292,0.0000000000,0.0000000000,0.0289726499,0.0000000000,0.1677909046,0.0022017825,0.0000000000,0.6957257390,0.1120278090,0.2159466147,0.1297550052,0.0066951825,0.0000000000,0.0076651182,0.0196888186,0.0000000000,0.0000000000,0.0579318330,0.0611661747,0.3654660583,0.3704947233,0.0323192440,0.0227705948,0.0556954145,0.0437402315,0.0246582441,0.0215937756,0.5257212520,0.5302548409,0.1649489403,0.1712604016,0.0000000000,0.0000000000,0.3854853213,0.3109388649,0.3110386431,0.0090282783,0.0595958158,0.0744320005,0.2060937583,0.2146465182,0.0000000029,0.0493357331,0.0595221780,0.0056088520,-0.0435626246,0.3268282115,-0.0147613250,0.0251508821,0.3269227743,0.0085273134
11:25:35:35.897,61,0.5089784265,0.5240800381,0.0395530872,0.0000000000,0.0000000000,0.0294830073,0.0000000000,0.5076416731,0.5234823227,0.0796314552,0.0000000000,0.0000000000,0.0294900723,0.0000000000,0.1700872034,0.0017213725,0.0000000000,0.6941048503,0.1109427065,0.2045019269,0.1301776171,0.0062902924,0.0000000000,0.0105588697,0.0245004501,0.0000000000,0.0000000000,0.0587116927,0.0622730888,0.3639921248,0.3687415719,0.0317946114,0.0224873684,0.0562354997,0.0443475917,0.0256503001,0.0224360861,0.5259971023,0.5308315158,0.1676771790,0.1740074903,0.0000000000,0.0000000000,0.3871124685,0.3076568544,0.3077678084,0.0090681780,0.0605439022,0.0757657290,0.2093225867,0.2178981155,0.0000000047,0.0483265966,0.0577787459,0.0038400469,-0.0461763069,0.3201305568,-0.0153023954,0.0229337513,0.3202295303,0.0076050311
11:25:35:36.898,61,0.4035104811,0.4866909385,0.0359412841,0.0000000000,0.0000000000,0.0301691219,0.0000000000,0.4025638103,0.4860376418,0.0839441121,0.0000000000,0.0000000000,0.0301766954,0.0000000000,0.1709783673,0.0012825688,0.0000000000,0.6928530931,0.1100525558,0.2000655532,0.1299489737,0.0058556683,0.0000000000,0.0116507253,0.0274451450,0.0000000000,0.0000000000,0.0593582205,0.0631016344,0.3665027320,0.3696808219,0.0312850066,0.0222148392,0.0566902645,0.0449018143,0.0263723414,0.0230863485,0.5266450047,0.5316018462,0.1692738533,0.1755274832,0.0000000000,0.0000000000,0.3619758189,0.2858388424,0.2861358523,0.0091065550,0.0612769462,0.0766602084,0.2108715326,0.2194394171,0.0000000074,0.0490595773,0.0554554351,0.0012455616,-0.0490331128,0.2972716987,-0.0150141185,0.0209919624,0.2973700762,0.0064325733
11:25:35:37.900,61,0.2803671956,0.4234993160,0.0326760262,0.0000000000,0.0000000000,0.0307066962,0.0000000000,0.2799948156,0.4228441417,0.0874765366,0.0000000000,0.0000000000,0.0307147801,0.0000000000,0.1631466001,0.0008597006,0.0000000000,0.6896683574,0.1093232110,0.1975644678,0.1287226528,0.0054758419,0.0000000000,0.0065235524,0.0267696381,0.0000000000,0.0000000000,0.0596219636,0.0634636953,0.3678609133,0.3702888787,0.0307544768,0.0218858104,0.0568480976,0.0452084020,0.0267435145,0.0234331973,0.5304514170,0.5342268348,0.1700536609,0.1761007011,0.0000000000,0.0000000000,0.3207160532,0.2491159737,0.2495745420,0.0091317408,0.0615448579,0.0768696815,0.2026267201,0.2102527916,0.0000000102,0.0501620770,0.0545127988,0.0005476949,-0.0516620390,0.2586538196,-0.0136618456,0.0192963351,0.2587502599,0.0051070666
11:25:35:38.902,61,0.2353871614,0.3514340818,0.0387674607,0.0000000000,0.0000000000,0.0317857154,0.0000000000,0.2352407277,0.3509558141,0.0813445151,0.0000000000,0.0000000000,0.0317961536,0.0000000000,0.1610775143,0.0005653894,0.0000000000,0.6847469211,0.1088242084,0.1963825524,0.1272216588,0.0051605213,0.0000000000,0.0000000000,0.0111615798,0.0231030602,0.0000000000,0.0597104244,0.0636077896,0.3803787231,0.3809343874,0.0302745271,0.0215198938,0.0570738018,0.0455565974,0.0269764196,0.0236765388,0.5325675011,0.5353870392,0.1704892069,0.1762494147,0.0000000000,0.0000000000,0.2755708992,0.2057260573,0.2062687427,0.0091721658,0.0617349595,0.0769481137,0.1907259822,0.1976207346,0.0000000134,0.0514663979,0.0531945378,0.0004117927,-0.0485520735,0.2146436125,-0.0105798887,0.0231379792,0.2147372514,0.0050458992
11:25:35:39.904,61,0.2035658360,0.3277116418,0.0477845594,0.0000000000,0.0000000000,0.0324571617,0.0000000000,0.2034907341,0.3273830116,0.0725017861,0.0000000000,0.0000000000,0.0324687734,0.0000000000,0.1598879397,0.0002885081,0.0000000000,0.6700708270,0.1084909514,0.1957018524,0.1263886541,0.0049397801,0.0000000000,0.0000000000,0.0069380165,0.0305564962,0.0000000000,0.0595961846,0.0635228828,0.3836068809,0.3836588264,0.0298206881,0.0211220086,0.0573174357,0.0459180214,0.0271306168,0.0238598026,0.5335882902,0.5359382629,0.1709469855,0.1763699353,0.0000000000,0.0000000000,0.2562561035,0.1886905581,0.1892544031,0.0092190234,0.0617465451,0.0768037960,0.1849716008,0.1914178878,0.0000000182,0.0528848022,0.0526152365,0.0015605264,-0.0434055515,0.2001780123,-0.0088037932,0.0286068264,0.2002707273,0.0058060973
11:25:35:40.905,61,0.1889622808,0.3158983290,0.0529231131,0.0000000000,0.0000000000,0.0330007263,0.0000000000,0.1888933182,0.3156465888,0.0674856678,0.0000000000,0.0000000000,0.0330131091,0.0000000000,0.1605685651,0.0000000000,0.0000789093,0.6376881599,0.1082511470,0.1952105463,0.1256165355,0.0049039125,0.0000000000,0.0000000000,0.0050312672,0.0296333339,0.0000000000,0.0593986176,0.0633125454,0.3850655556,0.3847024143,0.0293486938,0.0207087509,0.0575969592,0.0463196523,0.0272787940,0.0240502562,0.5345023274,0.5365277529,0.1715565473,0.1766033322,0.0000000000,0.0000000000,0.2375515848,0.1627015471,0.1632811278,0.0092696669,0.0616495349,0.0764775053,0.1797451079,0.1856046617,0.0000000203,0.0566662960,0.0542474426,0.0033740797,-0.0404602587,0.1929774582,-0.0079039857,0.0317286253,0.1930696815,0.0062019839
11:25:35:41.906,61,0.1819183677,0.3183427751,0.0531927161,0.0000000000,0.0000000000,0.0336639695,0.0000000000,0.1818500608,0.3180945814,0.0671399534,0.0000000000,0.0000000000,0.0336768404,0.0000000000,0.1623263359,0.0000000000,0.0006433076,0.6057698131,0.1077453271,0.1949191689,0.1243774816,0.0049643340,0.0000000000,0.0000000000,0.0381317437,0.0034359628,0.0000000000,0.0592246987,0.0630719513,0.3858671188,0.3851669431,0.0288266446,0.0202803649,0.0580216534,0.0468787961,0.0275017060,0.0243160129,0.5368962884,0.5382525325,0.1814368516,0.1817377806,0.0000000000,0.0000000000,0.2260492146,0.1360323876,0.1366865039,0.0093212333,0.0617586114,0.0762862414,0.1777577102,0.1833728850,0.0000000694,0.0566662960,0.0542474426,0.0033740797,-0.0402411893,0.1944724172,-0.0079236683,0.0318809114,0.1945647001,0.0062812273
11:25:35:42.908,61,0.1928153038,0.3234879076,0.0493786819,0.0000000000,0.0000000000,0.0350618772,0.0000000000,0.1923931092,0.3231866062,0.0706679374,0.0000000000,0.0000000000,0.0350759067,0.0000000000,0.1650455296,0.0000000000,0.0012267982,0.5667591691,0.1066883057,0.1956609786,0.1236207411,0.0050126342,0.0000000000,0.0199185554,0.0570055619,0.0000000000,0.0000000000,0.0590870231,0.0628170669,0.3856942654,0.3816461265,0.0283052884,0.0198679399,0.0588634908,0.0483273901,0.0278652702,0.0247309543,0.5377716422,0.5390158892,0.1998856962,0.2002573460,0.0000000000,0.0000000000,0.2064707726,0.0797498226,0.0803463310,0.0094214454,0.0622209683,0.0764639899,0.1824986935,0.1872224808,0.0000004718,0.0589066334,0.0555938780,0.0047064708,-0.0423295423,0.1976027936,-0.0084723001,0.0295765344,0.1976951212,0.0059235892
11:25:35:43.909,61,0.1970063746,0.3229357302,0.0531776212,0.0000000000,0.0000000000,0.0363253467,0.0000000000,0.1965089291,0.3226869106,0.0670107529,0.0000000000,0.0000000000,0.0363392048,0.0000000000,0.1662134528,0.0000000000,0.0019507094,0.5365841389,0.1055359766,0.2066168934,0.1233930811,0.0049389824,0.0000000000,0.0285762418,0.0646032616,0.0000000000,0.0000000000,0.0588445775,0.0624219961,0.3689685464,0.3614893258,0.0278172903,0.0194701329,0.0605277531,0.0505363941,0.0283037778,0.0252229944,0.5288607478,0.5334737301,0.2109131217,0.2115429193,0.0000000000,0.0000000000,0.1836183667,0.0285563953,0.0289086774,0.0095798112,0.0629235357,0.0768162981,0.1901783049,0.1937146783,0.0000007640,0.0609066635,0.0572849028,0.0055479859,-0.0401414186,0.1972792447,-0.0080211014,0.0318541229,0.1973716915,0.0063688704
11:25:35:44.911,61,0.2020633966,0.3275506198,0.0512097850,0.0000000000,0.0000000000,0.0373826139,0.0000000000,0.2015182376,0.3272711039,0.0690843537,0.0000000000,0.0000000000,0.0373964868,0.0000000000,0.1667886078,0.0000000000,0.0027224459,0.5074120164,0.1042809561,0.2214766890,0.1234006509,0.0047907429,0.0000000000,0.0334437639,0.0688239112,0.0000000000,0.0000000000,0.0585651286,0.0619890690,0.3611963391,0.3543524146,0.0273737609,0.0190992970,0.0629564077,0.0533595197,0.0288698245,0.0258394908,0.5045487881,0.5122490525,0.2229321003,0.2239210457,0.0000000000,0.0000000000,0.1749464571,0.0074243955,0.0077810949,0.0097689442,0.0659750402,0.0784462020,0.2049266100,0.2074462622,0.0000007622,0.0628596544,0.0582478233,0.0064768242,-0.0413602106,0.2000919729,-0.0083855018,0.0306579676,0.2001846582,0.0062195165
11:25:35:45.913,61,0.2115713954,0.3307637274,0.0498261787,0.0000000000,0.0000000000,0.0392318740,0.0000000000,0.2110271603,0.3304611444,0.0706324056,0.0000000000,0.0000000000,0.0392461456,0.0000000000,0.1666138023,0.0000000000,0.0038603633,0.4594774544,0.1005742401,0.2265366614,0.1229868978,0.0046066623,0.0000000000,0.0362482667,0.0712011382,0.0000000000,0.0000000000,0.0581705309,0.0614522137,0.3488132954,0.3463723361,0.0269695334,0.0187519193,0.0646807477,0.0555603430,0.0295351390,0.0265522338,0.4896130264,0.4981210828,0.2315638214,0.2322044969,0.0127012525,0.0122797079,0.1687231362,0.0000000000,0.0000000000,0.0099395132,0.0707062259,0.0821103007,0.2128166556,0.2148249447,0.0000007093,0.0634623542,0.0604809821,0.0076382924,-0.0422702134,0.2020502239,-0.0086560640,0.0298177097,0.2021431774,0.0061099278
11:25:35:46.914,61,0.2364331335,0.3339919150,0.0491788425,0.0000000000,0.0000000000,0.0428170152,0.0000000000,0.2362392396,0.3336786032,0.0712441579,0.0000000000,0.0000000000,0.0428353921,0.0000000000,0.1648373604,0.0000000000,0.0048282635,0.4294494092,0.0968969539,0.2294588983,0.1206186414,0.0044658845,0.0000000000,0.0378121808,0.0725640506,0.0000000000,0.0000000000,0.0577633418,0.0609267168,0.3412124217,0.3410266638,0.0266665667,0.0184614137,0.0667467117,0.0579465814,0.0305386484,0.0277574994,0.4661700130,0.4718623757,0.2367645204,0.2369575053,0.0329613425,0.0326279067,0.1646905094,0.0000000000,0.0000000000,0.0100751603,0.0791564956,0.0909724310,0.2185242176,0.2211964726,0.0000003024,0.0625927374,0.0615426116,0.0084918104,-0.0426190607,0.2040205151,-0.0088149533,0.0294183772,0.2041136026,0.0060885414
11:25:35:47.917,61,0.2437478006,0.3329223394,0.0490223244,0.0000000000,0.0000000000,0.0457587652,0.0000000000,0.2436253577,0.3326074779,0.0713801831,0.0000000000,0.0000000000,0.0457783006,0.0000000000,0.1572995633,0.0000000000,0.0069804196,0.3924890459,0.0925545394,0.2306189239,0.1137122288,0.0042388495,0.0000000000,0.0394081622,0.0744744837,0.0000000000,0.0000000000,0.0573893897,0.0604577027,0.3274052143,0.3316392899,0.0264601409,0.0182594508,0.0679040402,0.0592624098,0.0319375917,0.0292943101,0.4563437402,0.4622876048,0.2393820137,0.2395964563,0.0493826009,0.0490633100,0.1612503380,0.0000000000,0.0000000000,0.0101711182,0.0851758495,0.0967301950,0.2258400470,0.2305022031,0.0000000035,0.0615979545,0.0620270818,0.0094831195,-0.0427062102,0.2033663988,-0.0088038482,0.0293287113,0.2034594119,0.0060499869
11:25:35:48.918,61,0.2475679666,0.3362224996,0.0469010733,0.0000000000,0.0000000000,0.0487700813,0.0000000000,0.2474626452,0.3358740509,0.0735719725,0.0000000000,0.0000000000,0.0487906411,0.0000000000,0.1488537043,0.0000000000,0.0081611108,0.3756123483,0.0900914818,0.2303676903,0.1093388200,0.0040375963,0.0000000000,0.0406049155,0.0766136497,0.0000000000,0.0000000000,0.0570393465,0.0600247271,0.3149811625,0.3165348768,0.0263728704,0.0181490835,0.0688637942,0.0602916926,0.0331325904,0.0306805633,0.4451552629,0.4493311942,0.2405788600,0.2410058081,0.0623509660,0.0620626844,0.1581718028,0.0000000000,0.0000000000,0.0102375401,0.0896690935,0.1017275453,0.2297202200,0.2367731929,0.0000000005,0.0605302937,0.0623649396,0.0110179456,-0.0439993031,0.2053753734,-0.0091623897,0.0280479137,0.2054686099,0.0058446252
11:25:35:49.919,61,0.2499313056,0.3406229615,0.0460400954,0.0000000000,0.0000000000,0.0514299199,0.0000000000,0.2498206943,0.3402580917,0.0745156184,0.0000000000,0.0000000000,0.0514519550,0.0000000000,0.1430068761,0.0000000000,0.0090500908,0.3529987633,0.0860497579,0.2272713631,0.1037478223,0.0037645339,0.0000000000,0.0464441292,0.0901453793,0.0000000000,0.0000000000,0.0567733906,0.0597131215,0.3002414405,0.2992718220,0.0263628531,0.0181291457,0.0696516261,0.0611508973,0.0349847525,0.0328328162,0.4398558140,0.4434025288,0.2411205769,0.2420214862,0.0835258663,0.0832464993,0.1547952443,0.0000000000,0.0000000000,0.0102923149,0.0931174979,0.1060928553,0.2323822081,0.2432089597,0.0000000003,0.0604211949,0.0606916435,0.0120943328,-0.0445386134,0.2080612034,-0.0093994467,0.0275175106,0.2081546932,0.0058112866
11:25:35:50.921,61,0.2877732813,0.3575653136,0.0426621251,0.0000000000,0.0000000000,0.0548654757,0.0000000000,0.2860384881,0.3571355343,0.0779998600,0.0000000000,0.0000000000,0.0548863113,0.0000000000,0.1332344264,0.0000000000,0.0104266899,0.3306341469,0.0836039782,0.2260136157,0.1012856960,0.0032447826,0.0000000000,0.0509422272,0.0992510617,0.0000000000,0.0000000000,0.0565835759,0.0594922490,0.2669553459,0.2712647617,0.0265193302,0.0182202794,0.0712640211,0.0626549870,0.0375671610,0.0357780904,0.3944288194,0.4049740434,0.2410834432,0.2428659499,0.1200264469,0.1197855100,0.1518864930,0.0000000000,0.0000000000,0.0103284316,0.1001118720,0.1152821928,0.2369567454,0.2513296008,0.0000000009,0.0622108467,0.0589436591,0.0131331962,-0.0465171970,0.2184017599,-0.0103200236,0.0254414715,0.2184960693,0.0056483760
11:25:35:51.923,61,0.2980150282,0.3678684235,0.0388626345,0.0000000000,0.0000000000,0.0585814156,0.0000000000,0.2959340513,0.3673704863,0.0817381218,0.0000000000,0.0000000000,0.0585990511,0.0000000000,0.1266120970,0.0000000000,0.0127938995,0.2992609441,0.0778742060,0.2235901952,0.0973763913,0.0025049504,0.0000000000,0.0565541685,0.1077832878,0.0000000000,0.0000000000,0.0564278625,0.0593133345,0.2547224462,0.2578588724,0.0268093720,0.0183113534,0.0755740106,0.0669165403,0.0412978567,0.0400927141,0.3820883334,0.3941937089,0.2416133881,0.2539187670,0.1871178597,0.1869386882,0.1458525956,0.0000000000,0.0000000000,0.0103306975,0.1076824293,0.1249672398,0.2513360977,0.2729045153,0.0000000009,0.0637025014,0.0560021140,0.0130205899,-0.0486779474,0.2246845961,-0.0111201750,0.0231428370,0.2247792929,0.0052909278
11:25:35:52.924,61,0.3027577102,0.3686525822,0.0396582521,0.0000000000,0.0000000000,0.0618090592,0.0000000000,0.3005924821,0.3681674302,0.0808745772,0.0000000000,0.0000000000,0.0618233383,0.0000000000,0.1184374690,0.0000000000,0.0161622148,0.2849422097,0.0724836886,0.2112341374,0.0938313231,0.0016443984,0.0000000000,0.0655063912,0.1155220270,0.0000000000,0.0000000000,0.0563099571,0.0591776595,0.2382728904,0.2416544557,0.0271820016,0.0184591394,0.0777130574,0.0689009279,0.0442433767,0.0433914922,0.3759698272,0.3887369633,0.2416300476,0.2569996417,0.2489267290,0.2487928867,0.1406867802,0.0000000000,0.0000000000,0.0102817826,0.1114163175,0.1292297393,0.2571429312,0.2801586986,0.0000000008,0.0654910579,0.0531823337,0.0119786216,-0.0481583253,0.2251662612,-0.0110259727,0.0236140341,0.2252609730,0.0054106009
11:25:35:53.926,61,0.3053158224,0.3721644878,0.0385820679,0.0000000000,0.0000000000,0.0676201731,0.0000000000,0.3031707108,0.3716602921,0.0818296969,0.0000000000,0.0000000000,0.0676293299,0.0000000000,0.1072250754,0.0000000000,0.0203917176,0.2724497318,0.0690349117,0.2065398395,0.0920874774,0.0003677830,0.0000000000,0.0689336658,0.1187705323,0.0000000000,0.0000000000,0.0561555885,0.0589800850,0.2236126363,0.2272973359,0.0276763141,0.0186298266,0.0811026022,0.0714167356,0.0468718261,0.0464959145,0.3724249303,0.3851087987,0.2416743338,0.2588059902,0.3389558792,0.3388791978,0.1349813938,0.0000000000,0.0000000000,0.0101839565,0.1197860837,0.1386642009,0.2718714774,0.2942051589,0.0000000007,0.0675647184,0.0495107472,0.0107109891,-0.0487031378,0.2273086458,-0.0112604108,0.0229618903,0.2274033576,0.0053130034
11:25:35:54.927,61,0.3060090840,0.3689897954,0.0402016900,0.0000000000,0.0000000000,0.0748663396,0.0000000000,0.3040596843,0.3685152829,0.0801483318,0.0000000000,0.0000000000,0.0748711973,0.0000000000,0.0977008641,0.0000000000,0.0238600057,0.2453905344,0.0648088306,0.2032163739,0.0890425444,0.0000000000,0.0007270665,0.0739116222,0.1208463237,0.0000000000,0.0000000000,0.0559685975,0.0587399639,0.2133972496,0.2169522643,0.0282923300,0.0187958423,0.0842165127,0.0736768842,0.0493057184,0.0493540727,0.3707155287,0.3831993341,0.2420392185,0.2601765096,0.4422185421,0.4421696961,0.1317873001,0.0000000000,0.0000000000,0.0100652277,0.1288049817,0.1474994272,0.2860710025,0.3077698946,0.0000000000,0.0686124861,0.0459821112,0.0093660047,-0.0477235653,0.2253742367,-0.0109369569,0.0239364821,0.2254687250,0.0054897014
